tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
Commonkmers	0	3.1973788456813796	651.999984	0.37310537398627874	0.6666666666666666	0.8571428571428571	0.75	6.0	1.0	3.0	7.0	0.6	0.5924572725099121	0.3044628102677475	0.22258448794683702
Commonkmers	4	3.132916532580508	645.999995	0.33790210131010584	0.7272727272727273	0.8	0.761904761904762	8.0	2.0	3.0	10.0	0.6153846153846154	1.3575261157745706	0.5895661011204509	0.17769562600009559
Commonkmers	40	3.2732199663102874	2251.999859999999	0.2899180447846325	0.6428571428571429	1.0	0.782608695652174	9.0	0.0	5.0	9.0	0.6428571428571429	1.1223410541487526	0.5107994265699549	0.14495902239231623
Commonkmers	41	3.063004074233239	1134.999975	0.360054952694591	0.6666666666666666	0.7142857142857143	0.689655172413793	10.0	4.0	5.0	14.0	0.5263157894736842	1.2272972331383896	0.4650513724600724	0.18501313886333787
Commonkmers	42	1.7387419651316962	1879.9999129999997	0.0711009508005838	0.6666666666666666	0.9090909090909091	0.7692307692307692	10.0	1.0	5.0	11.0	0.625	1.086474859780599	0.4530952089966259	0.03622582543299446
Commonkmers	43	4.003730470534992	2051.9999369999996	0.3488092825321726	0.7777777777777778	0.7	0.7368421052631577	7.0	3.0	2.0	10.0	0.5833333333333334	1.029217421657544	0.4469834469045637	0.17440455406380925
Commonkmers	44	3.71660102761034	1916.9999799999998	0.3136205225821695	0.6923076923076923	0.75	0.7199999999999999	9.0	3.0	4.0	12.0	0.5625	1.1015640180103863	0.44330197196919496	0.15681026129108475
Commonkmers	45	1.3359391651248924	2296.9999940000002	0.09173065624360488	0.42857142857142855	1.0	0.6	6.0	0.0	8.0	6.0	0.42857142857142855	0.36757930493230373	0.20514991618304002	0.04714811384805026
Commonkmers	46	3.3428278230989386	1564.999981	0.22646921662679084	0.75	0.8181818181818182	0.7826086956521738	9.0	2.0	3.0	11.0	0.6428571428571429	0.9136110636618735	0.38100540671056043	0.1242914537102434
Commonkmers	47	1.9574156874597932	1464.99993	0.13748361867498984	0.6111111111111112	0.8461538461538461	0.7096774193548387	11.0	2.0	7.0	13.0	0.55	1.186348517639237	0.46252317387401953	0.06874184370841677
Commonkmers	48	1.9036681967178322	2204.999923999999	0.0637080843652727	0.7058823529411765	0.9230769230769231	0.8000000000000002	12.0	1.0	5.0	13.0	0.6666666666666666	1.017156621267276	0.39656011854905754	0.03185402625562323
Commonkmers	49	1.4941764325025917	811.9999280000002	0.13598519009481216	0.45454545454545453	0.7142857142857143	0.5555555555555556	5.0	2.0	6.0	7.0	0.38461538461538464	0.8147029475169898	0.41867449425273107	0.07288151421193462
Commonkmers	5	2.6276738090548206	2272.9999059767965	0.29351231325117294	0.6666666666666666	0.9090909090909091	0.7692307692307692	10.0	1.0	5.0	11.0	0.625	0.8626414208905729	0.3597494146956054	0.14675630338188983
Commonkmers	50	4.036540527784905	942.9999470000001	0.19852186075587042	0.5384615384615384	0.5384615384615384	0.5384615384615384	7.0	6.0	6.0	13.0	0.3684210526315789	0.679438723121502	0.26489362105531966	0.10898988424159105
Commonkmers	52	6.037718919602186	1290.9999509999996	0.7124768509928514	0.7142857142857143	0.45454545454545453	0.5555555555555556	5.0	6.0	2.0	11.0	0.38461538461538464	0.9429171018819376	0.3932269739126441	0.4114444089358195
Commonkmers	53	2.279479394714681	1574.9999319999993	0.25800686409445095	0.7692307692307693	0.9090909090909091	0.8333333333333333	10.0	1.0	3.0	11.0	0.7142857142857143	0.7894138178597458	0.3292111322853942	0.1290039250029248
Commonkmers	54	2.6620196122708855	1707.9999159999995	0.3608875467500761	0.6666666666666666	0.8888888888888888	0.761904761904762	8.0	1.0	4.0	9.0	0.6153846153846154	0.8828292164219516	0.40179289159974696	0.1858512000873452
Commonkmers	55	1.3349890224182261	2192.99994	0.12208206704084161	0.5	1.0	0.6666666666666666	5.0	0.0	5.0	5.0	0.5	0.38206834773363946	0.2373924118363799	0.0630883476070435
Commonkmers	56	1.1115619879487193	1986.9999960000005	0.07886441168249203	0.7	1.0	0.8235294117647058	7.0	0.0	3.0	7.0	0.7	0.36062082215569163	0.1853224427298266	0.04102917667958637
Commonkmers	57	2.685165919734936	1665.9999689999995	0.23534557173190127	0.6666666666666666	0.8333333333333334	0.7407407407407408	10.0	2.0	5.0	12.0	0.5882352941176471	0.7908696066134724	0.3182693429070848	0.12100436835587919
Commonkmers	58	3.0177749023302183	2219.9999389999994	0.2853436969981534	0.6875	0.8461538461538461	0.7586206896551724	11.0	2.0	5.0	13.0	0.6111111111111112	0.746744998687185	0.29113440252333833	0.14267177716318807
Commonkmers	59	3.296565142666747	2330.9999089921394	0.32315924182000805	0.5833333333333334	0.875	0.7000000000000001	7.0	1.0	5.0	8.0	0.5384615384615384	0.6129625086584223	0.2947726571641214	0.16157954012023396
Commonkmers	6	2.808269271929482	2255.9999149999994	0.32485814839297644	0.7142857142857143	1.0	0.8333333333333333	10.0	0.0	4.0	10.0	0.7142857142857143	0.9366092067037902	0.40676421017123826	0.16548618033738607
Commonkmers	60	2.8175975960655864	2490.999979999999	0.23546032744766077	0.6	0.9	0.7200000000000001	9.0	1.0	6.0	10.0	0.5625	0.6622725158372542	0.28762129914430346	0.12035772377630431
Commonkmers	61	3.209906307061567	2362.999941999999	0.26348877475303994	0.6428571428571429	0.9	0.75	9.0	1.0	5.0	10.0	0.6	0.9995930482031439	0.43411774498347655	0.1317445191210391
