rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	9	5.704682862548999	3488.000008	0.07729299732728304	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18450779209996537	0.16794622998769776	0.038646908848462495
superkingdom	34	5.704682862548999	3488.000008	0.083867338012642	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20307424884412212	0.18484614721569964	0.04193425397075663
superkingdom	33	5.704682862548999	3488.000008	0.08257180108157047	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2003454394439674	0.18236227785769077	0.041287313748715554
superkingdom	32	5.704682862548999	3488.000008	0.07440899561157935	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18221220561409593	0.16585669712014495	0.03720552215710046
superkingdom	31	5.704682862548999	3488.000008	0.0960621445269154	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2201160453567973	0.20035825889372902	0.04803184999127956
superkingdom	30	5.704682862548999	3488.000008	0.07889189099122138	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19273735287613472	0.1754370990240767	0.03944756431659215
superkingdom	3	5.704682862548999	3488.000008	0.09359074057024219	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2208097300343677	0.2009896778981636	0.04679721459231549
superkingdom	29	5.704682862548999	3488.000008	0.11366294016741002	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.253649459083905	0.2308816874708493	0.05683383794328161
superkingdom	28	5.704682862548999	3488.000008	0.09346789849493596	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21160256229888744	0.19260895265919648	0.04673518176745282
superkingdom	27	5.704682862548999	3488.000008	0.07787094886210648	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18803903427515423	0.17116050513427375	0.038936627095366126
superkingdom	26	5.704682862548999	3488.000008	0.11747366086859007	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.25763500378340554	0.23450948659580936	0.05873771316184142
superkingdom	25	5.704682862548999	3488.000008	0.0866533904195883	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20675278906886804	0.18819449882498807	0.04332776896876357
superkingdom	24	5.704682862548999	3488.000008	0.10881044480856421	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.24461898860393722	0.22266179900508695	0.05440634941034209
superkingdom	23	5.704682862548999	3488.000008	0.10089826663769355	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.23143231068820302	0.21065876749729187	0.050451621402912365
superkingdom	22	5.704682862548999	3488.000008	0.09342534238865298	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2170165891892218	0.1975370123087913	0.04671471904026228
superkingdom	21	5.704682862548999	3488.000008	0.13728408963504934	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2879308050296357	0.26208591329221825	0.06864392093285863
superkingdom	20	5.704682862548999	3488.000008	0.0890938317849877	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21287905539812477	0.19377086675064076	0.04454715905953251
superkingdom	2	5.704682862548999	3488.000008	0.0995582380598083	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.22872115912885035	0.20819097099863854	0.0497798323621639
superkingdom	19	5.704682862548999	3488.000008	0.0805204110390273	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19658518699468305	0.1789395485763325	0.040261088459832034
superkingdom	18	5.704682862548999	3488.000008	0.08082512283051083	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.1969398625845585	0.17926238821096416	0.04041354985666264
superkingdom	17	5.704682862548999	3488.000008	0.09182367722199494	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21615348121474665	0.19675137757360958	0.04591361171304613
superkingdom	16	5.704682862548999	3488.000008	0.07867325414387659	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.1914663143580485	0.17428014990636098	0.03933705181494397
superkingdom	15	5.704682862548999	3488.000008	0.0703068408835498	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17652004206368416	0.16067546657218465	0.035154497627263595
superkingdom	14	5.704682862548999	3488.000008	0.08101096774853206	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19758518581427195	0.17984978672850285	0.04050622399096516
superkingdom	13	5.704682862548999	3488.000008	0.06901978683860807	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17358648647740776	0.1580052292040656	0.03451056414151408
superkingdom	12	5.704682862548999	3488.000008	0.08226243791380189	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.1981660397751936	0.1803785027886753	0.04113207522377207
