rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	99	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	32	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	33	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	34	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	35	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	36	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	37	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	38	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	39	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	4	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	40	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	41	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	42	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	43	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	44	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	45	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	46	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	47	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	48	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	49	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	5	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	50	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	31	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	30	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	3	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	29	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
superkingdom	0	2.1298168806418962	4683.93790174122	0.009000000000000228	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023409392862551948	0.03377261499302519	0.0045067601402104295
