rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	99	7.578258924666155	3330.7300306105058	0.06501529749669135	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13284602564074435	0.19165630239370995	0.03272621041992106
superkingdom	32	7.578258924666155	3330.7300306105058	0.07847077071883085	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.15875202183969384	0.2290307546392227	0.03943303315660721
superkingdom	33	7.578258924666155	3330.7300306105058	0.0727735815604711	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14721272225296597	0.21238306435011836	0.036616620904818785
superkingdom	34	7.578258924666155	3330.7300306105058	0.07312971698376501	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14876669258242967	0.21462496963812422	0.03677311975004956
superkingdom	35	7.578258924666155	3330.7300306105058	0.07240762415311698	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14705574536752056	0.21215659457595207	0.03642119632152788
superkingdom	36	7.578258924666155	3330.7300306105058	0.07270793648057325	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1470106154725022	0.21209148590021323	0.03658569624331103
superkingdom	37	7.578258924666155	3330.7300306105058	0.0789959853069794	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1579030075746355	0.22780588596937906	0.03974504046940881
superkingdom	38	7.578258924666155	3330.7300306105058	0.07013242053533945	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14357790252514008	0.20713912795425857	0.03526603992651865
superkingdom	39	7.578258924666155	3330.7300306105058	0.07017141204065626	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14367473402134148	0.2072788262736302	0.03528499265604479
superkingdom	4	7.578258924666155	3330.7300306105058	0.07157808420463904	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14484003833866402	0.20896000503335793	0.03602199743100948
superkingdom	40	7.578258924666155	3330.7300306105058	0.07393021636985485	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1519375098020056	0.21919949191637175	0.03713049826727236
superkingdom	41	7.578258924666155	3330.7300306105058	0.07370998228349111	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14916852361973704	0.21520468928292283	0.03707947730335876
superkingdom	42	7.578258924666155	3330.7300306105058	0.07360039327423173	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.15174613641312518	0.21892339847727585	0.036955575030336404
superkingdom	43	7.578258924666155	3330.7300306105058	0.07379978027306519	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14691981915814445	0.21196049450775833	0.0371826806308585
superkingdom	44	7.578258924666155	3330.7300306105058	0.06788836092840729	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13910328850163453	0.20068362449265492	0.034149157355662485
superkingdom	45	7.578258924666155	3330.7300306105058	0.06698200949877291	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13581616288677273	0.1959413046693147	0.03372773004553945
superkingdom	46	7.578258924666155	3330.7300306105058	0.06424855574260985	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13083722883523882	0.18875822120425353	0.03235200549231389
superkingdom	47	7.578258924666155	3330.7300306105058	0.06587204845908476	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1354792727194342	0.19545527489557113	0.033135706307408995
superkingdom	48	7.578258924666155	3330.7300306105058	0.06929211522600705	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14236810242457873	0.20539375534871174	0.034837778245051194
superkingdom	49	7.578258924666155	3330.7300306105058	0.07466357617041006	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.15155495516444029	0.2186475822378872	0.037540261631672206
superkingdom	5	7.578258924666155	3330.7300306105058	0.0714831734567734	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14460792484619028	0.20862513604884264	0.03597576517597767
superkingdom	50	7.578258924666155	3330.7300306105058	0.06990942611140666	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14230810585574866	0.20530719859639024	0.03517360791318774
superkingdom	31	7.578258924666155	3330.7300306105058	0.07038161301727726	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14487854878732767	0.2090155638666674	0.03537151419842088
superkingdom	30	7.578258924666155	3330.7300306105058	0.07006478899464008	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14098412306958927	0.20339709519657576	0.03528704535947657
superkingdom	3	7.578258924666155	3330.7300306105058	0.06552854381394571	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13489659612828528	0.19461465026707853	0.032962273913816606
superkingdom	29	7.578258924666155	3330.7300306105058	0.07182282828518773	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1460462059705147	0.2107001370943097	0.036126987594440406
superkingdom	0	7.578258924666155	3330.7300306105058	0.06789433402651823	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13925957155300958	0.2009090932758487	0.034149065227796385
